Episode,Metrics/Avg_EndToEnd_Delay_ms,Metrics/SLA_Success_Rate,Metrics/Load_Variance,Metrics/Total_Cost,Metrics/AI_Instance_Thrashing,Metrics/Truncated_Actions,Rewards/R_base,Rewards/Penalty_SLA,Rewards/Penalty_Smoothness,Rewards/Penalty_Intent,CMDP/Dynamic_Lambda_SLA,Total_Reward
325,2075.6606,0.37109375,0.05418648,43.99062525294721,402.0,142.0,76.29346223366234,-39.84659209529042,-20.09999999999999,-7.100000000000002,0.5022706515045577,-10.272162
326,1080.962,0.544921875,0.03657347,37.91171901539201,293.0,169.0,88.53219500476389,-28.719105285949897,-14.649999999999995,-8.450000000000003,0.5025971064680163,8.640594
327,886.2407,0.732421875,0.0484365,68.27656278561335,342.0,65.0,87.29601778209712,-16.798873038946883,-17.1,-3.2500000000000004,0.5014229537327456,19.007765
328,3193.4192,0.1796875,0.04973474,41.43359399394831,372.0,153.0,63.66969437022219,-52.05710611449776,-18.599999999999998,-7.650000000000003,0.5019718644053621,-20.903042
329,6211.1416,0.072265625,0.05812197,41.81328146537999,386.0,274.0,54.915883949025044,-59.222741562962256,-19.299999999999997,-13.700000000000001,0.504200105700798,-34.122658
330,1863.0066,0.400390625,0.058156565,44.57890650985064,392.0,198.0,72.68251289466201,-38.16329492373633,-19.599999999999998,-9.900000000000002,0.5056730127542769,-13.532083
331,1157.7054,0.52734375,0.044239398,49.80390650924528,306.0,87.0,83.3339343040975,-30.07034010079002,-15.3,-4.35,0.5058823773088109,10.637543
332,174.90466,0.935546875,0.050475284,49.4226565262652,296.0,190.0,102.17039276919608,-4.089432609475323,-14.800000000000006,-9.500000000000004,0.5043703777505741,26.89207
333,436.33768,0.81640625,0.047016837,52.84062524349429,289.0,242.0,95.74922459624258,-11.3765378622232,-14.450000000000006,-12.1,0.5017619476592804,17.458471
334,2273.8186,0.451171875,0.037902653,52.91562526463531,314.0,151.0,72.77095334245307,-34.58999941753545,-15.700000000000005,-7.5500000000000025,0.5007924527210312,-2.3170874
335,2404.7166,0.265625,0.046887256,54.32968778396025,445.0,102.0,63.1077429952091,-46.51251337082764,-22.249999999999982,-5.100000000000001,0.5016436718266758,-19.341717
336,1244.5983,0.52734375,0.041934412,48.523437756695785,390.0,154.0,83.72353349304528,-29.880481167318628,-19.499999999999986,-7.700000000000004,0.5023463641565962,-3.1105902
337,1604.6415,0.71484375,0.06258827,49.73359404102666,464.0,117.0,79.50502835474471,-17.86764285875043,-23.19999999999999,-5.850000000000002,0.5015045327645441,-1.3167751
338,2748.7922,0.2578125,0.04033673,49.239062744076364,368.0,326.0,65.48214690542896,-47.01999609957533,-18.40000000000001,-16.299999999999997,0.5014579576435407,-27.069876
339,3233.079,0.376953125,0.057095442,48.29843778174836,416.0,68.0,70.09446424738758,-39.47253777114008,-20.800000000000004,-3.4000000000000004,0.5026750295301128,-7.9816475
340,1795.7257,0.279296875,0.052852385,52.36093776661437,484.0,168.0,71.78905588713366,-45.81499808463314,-24.199999999999985,-8.400000000000002,0.5035973173060836,-22.188875
341,3942.78,0.23828125,0.04820306,47.66484398389002,294.0,233.0,59.42114190119813,-48.60311432780191,-14.700000000000008,-11.649999999999999,0.5050489889818942,-21.531712
342,1455.7852,0.49609375,0.035396397,49.199219029804226,297.0,109.0,84.29572229821764,-32.08044426000982,-14.850000000000009,-5.450000000000002,0.5056753926737658,9.6757145
343,1342.493,0.564453125,0.056208998,45.928906523331534,299.0,95.0,83.34992266944349,-27.61204143528808,-14.950000000000014,-4.750000000000001,0.5055841825706865,14.276346
344,3032.8254,0.3984375,0.055755313,42.58593776298221,367.0,138.0,65.39399759140895,-38.284673871490845,-18.35000000000001,-6.900000000000003,0.5054813287433624,-11.748022
345,1128.8597,0.55859375,0.042497467,48.096875264076516,319.0,160.0,84.17597723928519,-27.987612053900346,-15.950000000000001,-8.000000000000004,0.5055409225830692,5.0645986
346,458.75296,0.796875,0.05554095,49.311719008663204,468.0,257.0,94.22654276336276,-12.63267542551167,-23.399999999999988,-12.85,0.5041714165402446,-5.8783536
347,3361.3604,0.1953125,0.0695871,54.17734401131747,454.0,157.0,55.051378849088955,-51.289382078910506,-22.699999999999978,-7.850000000000003,0.5042477722697023,-28.917984
348,3001.3638,0.33984375,0.036761984,50.916406496136915,337.0,212.0,65.41372003884759,-42.08675783416566,-16.849999999999998,-10.600000000000001,0.5055407268320778,-17.152683
349,1173.9026,0.642578125,0.047339544,51.53984402952483,422.0,121.0,86.6758616826599,-22.64052199019994,-21.09999999999999,-6.050000000000002,0.5056417125298227,3.0254078
350,4179.7373,0.10546875,0.05185799,44.85234396363376,392.0,308.0,56.31272456275804,-57.3184301911608,-19.599999999999998,-15.399999999999995,0.5061980062680357,-35.40267
351,2648.8645,0.287109375,0.06459148,52.82031280931551,477.0,108.0,65.4306774192921,-45.73868551527203,-23.84999999999999,-5.400000000000001,0.5081830740101372,-20.564293
352,2422.6897,0.482421875,0.041244283,44.739843986637425,374.0,247.0,71.82591941446252,-33.09055721158721,-18.70000000000001,-12.35,0.5086920366606693,-13.85714
353,1112.615,0.619140625,0.059147567,49.47968776652124,421.0,167.0,85.57842116764475,-24.28870112962116,-21.049999999999997,-8.350000000000001,0.5083865979376896,-2.1580305
354,2445.707,0.361328125,0.057838522,48.873437748872675,462.0,159.0,65.26097996607407,-40.896670564135704,-23.099999999999987,-7.950000000000005,0.5082319548763677,-20.405653
355,2189.4658,0.29296875,0.06550291,49.50078151799971,404.0,105.0,68.95846671952143,-45.44385308359529,-20.19999999999998,-5.250000000000002,0.5091770574341379,-13.537054
356,3099.527,0.296875,0.058071423,51.217969016579445,384.0,77.0,65.04668381158001,-45.31343508242989,-19.200000000000003,-3.8500000000000005,0.5105725760248374,-13.208409
357,3682.765,0.123046875,0.038059346,49.307812776532955,287.0,171.0,62.429847655638675,-56.82887509717466,-14.349999999999994,-8.550000000000004,0.5119758010986418,-18.974556
358,2131.8174,0.263671875,0.046228755,40.928125250386074,364.0,220.0,72.38239955738314,-47.81358474800202,-18.2,-10.999999999999995,0.5139856134693083,-17.299171
359,2844.4897,0.404296875,0.056888144,48.33437526668422,476.0,198.0,66.51586507745081,-38.60425706353334,-23.799999999999994,-9.900000000000002,0.5149472537562505,-22.298254
360,870.5889,0.63671875,0.05366665,41.97343775362242,305.0,275.0,89.45744694791108,-23.368150051963056,-15.250000000000005,-13.749999999999996,0.5145646042227968,1.5600665
361,1274.3806,0.56640625,0.037272867,45.58281275688205,260.0,202.0,85.04235126492023,-27.977902054891793,-13.000000000000004,-10.1,0.5138784695225133,7.919952
362,3854.7969,0.056640625,0.053521547,40.994531492644455,387.0,191.0,59.063412203939826,-61.50318135512282,-19.35,-9.55,0.5147575700433724,-29.544708
363,684.917,0.677734375,0.05650019,41.8632815250312,360.0,127.0,92.32474607862046,-20.696819604171452,-17.99999999999999,-6.350000000000002,0.5153830736659499,12.350466
364,2703.539,0.228515625,0.05689957,43.336718985054176,400.0,326.0,63.748054672213016,-50.27738001780465,-20.000000000000004,-16.3,0.5157836190022753,-31.18136
365,3189.15,0.2109375,0.049456872,44.413281485263724,353.0,280.0,65.20009127930344,-51.61933791072974,-17.65000000000001,-13.999999999999998,0.5174724382151434,-27.153154
366,3220.0027,0.380859375,0.05663519,48.366406536253635,430.0,87.0,65.40973556813238,-40.40893724815951,-21.499999999999996,-4.35,0.5182504602320158,-13.227736
367,1468.6086,0.5,0.06329415,57.039062760653906,434.0,204.0,74.68427294328698,-32.56612331195816,-21.699999999999992,-10.200000000000005,0.5187196593305623,-13.220258
368,1314.535,0.662109375,0.05050803,49.483594005403575,371.0,149.0,87.60011666728086,-22.073473740402864,-18.550000000000004,-7.450000000000002,0.5178709201202276,5.845067
369,2143.8826,0.345703125,0.039398883,47.050000252667814,348.0,207.0,70.52275557994113,-42.69362924671636,-17.4,-10.350000000000001,0.517623314647006,-13.970687
370,1449.716,0.369140625,0.04437959,45.53828149085166,327.0,158.0,78.2459893713132,-41.24722460189104,-16.349999999999998,-7.900000000000004,0.5183006091409187,-5.3143263
371,3704.744,0.044921875,0.051522017,44.74218779581133,375.0,26.0,58.59485878980255,-62.92787722258541,-18.750000000000004,-1.3,0.520074885780887,-21.516958
372,465.91257,0.79296875,0.055409398,52.64375027525239,395.0,97.0,92.94219901959092,-13.263460763860952,-19.749999999999996,-4.850000000000001,0.5203475592198779,15.372837
373,2663.7483,0.37109375,0.0676127,55.222656532598194,401.0,98.0,66.02098020445703,-41.226839700569116,-20.049999999999986,-4.900000000000001,0.5199252122548325,-13.159713
374,2240.781,0.375,0.049782116,41.63203150109621,455.0,183.0,68.75886221545423,-40.95503961295871,-22.75,-9.15,0.5202599207248331,-20.364927
375,1803.6672,0.39453125,0.045685224,53.327344001678284,440.0,159.0,72.32433747027925,-39.73179569801118,-21.99999999999999,-7.950000000000004,0.5207950184802801,-14.059623
376,2450.4937,0.359375,0.039372437,41.36953154421644,295.0,99.0,73.83778916672384,-42.16902819772829,-14.75000000000001,-4.95,0.5215258605554921,0.6944432
377,2375.8293,0.21484375,0.03464063,43.47812526812777,261.0,161.0,71.06427701525973,-51.870118783397885,-13.050000000000004,-8.050000000000002,0.5226463188418882,-9.5698805
378,2137.0144,0.30078125,0.04038996,59.556250248569995,290.0,125.0,70.81521965209647,-46.28147134320933,-14.500000000000002,-6.250000000000002,0.5239778826326509,-5.927322
379,7251.0806,0.015625,0.03298162,46.894531534810085,292.0,129.0,49.903877786381514,-65.58655542815434,-14.599999999999994,-6.450000000000003,0.5258725992790468,-29.456457
380,1557.7458,0.34375,0.046173833,47.02265650202753,307.0,119.0,75.90731101779797,-43.71824208428476,-15.350000000000003,-5.950000000000001,0.5278338476703935,-3.1051476
381,2260.4463,0.255859375,0.05228684,52.82890652405331,359.0,98.0,70.02152743035448,-49.73784854743337,-17.94999999999999,-4.900000000000001,0.5288137491144502,-10.997797
382,2724.8015,0.23046875,0.042234473,38.879687787848525,292.0,137.0,71.12507920907456,-51.570220879787875,-14.600000000000001,-6.850000000000001,0.5300487591715825,-9.352067
383,2535.0698,0.189453125,0.038214058,41.347656506404746,299.0,152.0,69.88119167751408,-54.5118548233635,-14.949999999999998,-7.600000000000002,0.5318047833181474,-13.557236
384,2935.5896,0.267578125,0.066715874,49.41015655576484,502.0,74.0,59.88570418704735,-49.31499870552793,-25.099999999999994,-3.7,0.5332028652462177,-23.406689
385,2444.2256,0.30078125,0.032479014,40.59453152382048,258.0,120.0,75.36706132806246,-47.2125433956414,-12.900000000000004,-6.000000000000003,0.5344088182019281,-1.6219624
386,1248.4767,0.638671875,0.04932831,48.419531526684295,336.0,199.0,85.94246237771347,-24.17245723234528,-16.800000000000008,-9.950000000000001,0.5341033764205125,3.5189292
387,7121.124,0.16796875,0.05998281,48.9328127669869,356.0,89.0,48.50936059611697,-56.24730482512364,-17.8,-4.450000000000001,0.5345982620162956,-25.92085
388,938.53864,0.5859375,0.054602187,51.183594028057996,308.0,231.0,84.44742348774247,-27.745416475416327,-15.400000000000004,-11.55,0.5350810364394144,0.4566921
389,3265.558,0.4375,0.027924823,39.36953149031615,247.0,181.0,72.19010599615365,-37.85763564233992,-12.349999999999998,-9.050000000000004,0.5347894307398149,-1.2840216
390,1542.1547,0.33984375,0.046497427,48.3992190232384,280.0,53.0,76.71965998649321,-44.57574403141721,-14.000000000000004,-2.65,0.5351325372307018,3.8044949
391,2337.572,0.29296875,0.039871514,40.450781517487485,311.0,159.0,73.8927937261753,-47.88555007733046,-15.549999999999995,-7.950000000000004,0.5360004469721417,-10.181384
392,1476.2295,0.416015625,0.04414263,48.33125026943162,290.0,137.0,77.94939456719165,-39.53379557077775,-14.5,-6.8500000000000005,0.5367100956118162,-0.8784628
393,3539.4707,0.123046875,0.055281665,53.396875269245356,377.0,186.0,57.76212089175225,-59.678710592760574,-18.850000000000005,-9.3,0.5378060183368163,-29.100767
394,1733.6893,0.400390625,0.032492355,36.111718992644455,283.0,290.0,80.50712169641538,-40.76136416003867,-14.149999999999993,-14.499999999999998,0.5390306661054114,-9.51069
395,3213.4402,0.2421875,0.05354932,53.2546877929708,420.0,115.0,65.18060790400249,-51.68364114154988,-20.999999999999996,-5.750000000000002,0.5397624049010961,-20.698196
396,4619.3013,0.212890625,0.056967583,44.212500244844705,367.0,188.0,55.439039515121564,-53.84494512354047,-18.349999999999994,-9.400000000000002,0.5412013822946975,-27.275854
397,2161.5452,0.2578125,0.055733208,43.72265649406472,421.0,118.0,68.96973228331338,-50.86726250390807,-21.05,-5.900000000000001,0.5426578892029397,-17.822254
398,1210.3645,0.70703125,0.049689148,42.67187522328459,354.0,319.0,87.181251630901,-19.750399704499376,-17.70000000000001,-15.949999999999994,0.5423971491320332,-6.759986
399,465.9527,0.7578125,0.030580362,51.85000028228387,250.0,184.0,95.70042664014922,-16.320056084873638,-12.500000000000004,-9.200000000000005,0.5404713516155296,22.662342
400,3817.6987,0.14453125,0.043158356,51.42031280568335,271.0,36.0,61.43876559547619,-58.51572481232583,-13.55000000000001,-1.7999999999999998,0.5404926539088415,-13.511543
401,1150.2786,0.681640625,0.035800878,46.2210940119694,233.0,162.0,90.22022968122924,-21.550987507321455,-11.65,-8.100000000000001,0.5408566648157714,21.03006
402,2280.487,0.337890625,0.039874993,49.65312525629997,327.0,176.0,73.32099468822368,-45.181687050767884,-16.35000000000001,-8.799999999999999,0.5404626321821401,-9.643993
403,1272.0715,0.41015625,0.028369453,58.44218779692892,230.0,79.0,79.64743257516884,-40.25926476814856,-11.500000000000004,-3.95,0.5412109368885686,10.950889
404,1930.1382,0.244140625,0.04299397,42.357031517254654,285.0,155.0,74.20391634838897,-51.73909032322871,-14.249999999999993,-7.750000000000002,0.5417389694294416,-9.197758
405,2939.9375,0.16796875,0.044144776,54.20703150896588,352.0,193.0,63.9640327128783,-57.18582194600455,-17.600000000000005,-9.65,0.5430918083578243,-23.205742
406,2374.282,0.3203125,0.043989856,38.43437524442561,269.0,171.0,73.44218025011418,-46.69231006500184,-13.450000000000005,-8.550000000000002,0.5443665162824457,-7.4593296
407,4502.2524,0.228515625,0.03686307,39.531250277068466,303.0,130.0,63.10564243637888,-53.21310789583988,-15.150000000000002,-6.500000000000003,0.5455416364977345,-15.256445
408,1705.3018,0.453125,0.053684056,53.33046903536888,296.0,73.0,75.39607070218774,-37.576792583476454,-14.799999999999997,-3.6500000000000004,0.5461730319100524,4.3066072
409,2147.5598,0.3984375,0.051941216,41.98906276689377,311.0,112.0,74.02543320348666,-41.44299998623068,-15.550000000000002,-5.600000000000001,0.5464589374590574,-0.9680764
410,2453.8337,0.22265625,0.05617953,42.300000271294266,359.0,106.0,68.44155564778383,-53.76733302362253,-17.950000000000006,-5.3000000000000025,0.5471907640165925,-14.868333
411,1725.4171,0.345703125,0.04018574,58.058594040048774,344.0,64.0,74.02820058925506,-45.25892291555621,-17.2,-3.200000000000001,0.5482685684847134,-3.3120449
412,3552.4612,0.24609375,0.04671025,56.45078151283087,385.0,114.0,60.130552430320996,-52.29558841340706,-19.25,-5.700000000000003,0.5492312719762146,-20.453932
413,1872.7456,0.380859375,0.051779505,55.58359402528731,355.0,111.0,71.46526873192329,-42.93466531306174,-17.750000000000007,-5.550000000000002,0.5500271200936628,-8.345531
414,3052.3296,0.26953125,0.03336104,54.83359401678899,302.0,171.0,65.97493691713032,-50.81444993457611,-15.100000000000005,-8.55,0.5507209923361165,-16.18013
415,822.668,0.642578125,0.052227043,43.34218775073532,318.0,189.0,90.37090431178075,-24.72099343863023,-15.900000000000007,-9.450000000000001,0.5506471288365097,7.168122
416,1127.5526,0.62109375,0.066774055,51.66015653667273,341.0,111.0,86.51614803706926,-26.23910664882449,-17.050000000000008,-5.550000000000002,0.5497567755512692,8.501878
417,6824.017,0.03125,0.046699066,37.97500025597401,281.0,156.0,51.2553354245903,-67.51398175872887,-14.050000000000008,-7.800000000000003,0.5501165243403773,-30.577066
418,2951.981,0.19921875,0.049094897,40.15156274859328,317.0,206.0,66.52847172782816,-55.93015585210379,-15.850000000000003,-10.3,0.5522670493321585,-20.236967
419,2160.9072,0.513671875,0.039899383,42.846875265124254,274.0,93.0,80.09023116781606,-33.89452105219384,-13.7,-4.65,0.5528081556547504,8.17802
420,1040.4706,0.650390625,0.05374902,54.13593777583446,394.0,86.0,85.66430434515664,-24.11246288236612,-19.700000000000003,-4.3,0.5517524650825476,7.515571
421,3205.2063,0.41015625,0.0495126,47.64687529113144,328.0,89.0,69.16721550921905,-40.96178639668108,-16.400000000000002,-4.450000000000001,0.5510722962461544,-5.0746155
422,1800.5707,0.271484375,0.06018326,53.29453151143389,341.0,117.0,71.72735709658978,-50.77656359033064,-17.05,-5.850000000000001,0.5518800850589349,-12.907222
423,897.6917,0.58203125,0.03974779,42.89921901299385,216.0,186.0,91.15181200127957,-29.07442822663603,-10.80000000000001,-9.3,0.552040245220561,18.933254
424,2297.933,0.26171875,0.056681976,40.01250027003698,341.0,111.0,71.24399560919963,-51.498096354461445,-17.05000000000001,-5.55,0.5521185659159873,-10.005967
425,1495.4229,0.486328125,0.04756607,42.511719022353645,309.0,81.0,78.24155361780541,-35.66534292339855,-15.450000000000006,-4.05,0.5524281931228884,5.2877493
426,876.4187,0.587890625,0.022909367,43.212500284193084,169.0,32.0,94.0999943919553,-28.577368373855588,-8.44999999999999,-1.6,0.5518456637342194,39.014595
427,1200.2047,0.552734375,0.034333017,42.50078151078196,278.0,61.0,86.14502590097445,-30.8970103820624,-13.900000000000007,-3.05,0.5507709832260522,17.428059
428,3039.9912,0.26171875,0.043903228,53.72578152670758,308.0,109.0,66.66020851767318,-51.39792808609394,-15.400000000000004,-5.450000000000001,0.5509772033518945,-12.2889
429,1644.7301,0.375,0.043224066,43.047656461189035,295.0,288.0,78.08620696665793,-43.53248546475782,-14.750000000000009,-14.399999999999999,0.5520383216983782,-12.938236
430,3833.3928,0.228515625,0.0512988,56.28828152065398,381.0,94.0,58.872516684274906,-53.895116321023586,-19.050000000000008,-4.7,0.5529412997412834,-21.267517
431,459.6025,0.791015625,0.047104523,52.35000028531067,337.0,32.0,95.31244002676286,-14.346877340856333,-16.85,-1.6,0.5523943889448354,28.707272
432,2156.1863,0.435546875,0.039320905,53.53671902179485,344.0,121.0,71.78576270630182,-39.145570684352705,-17.2,-6.0500000000000025,0.5511113771972028,-5.6847754
433,1817.9257,0.283203125,0.04602666,49.68984401546186,311.0,182.0,72.60531685310265,-49.96365962534669,-15.550000000000002,-9.100000000000001,0.5518138441252682,-12.072805
434,1556.3483,0.443359375,0.045958366,49.38984404254006,341.0,61.0,77.52807274580574,-38.66359193851299,-17.050000000000004,-3.05,0.5522547434960093,2.4206712
435,1863.3718,0.32421875,0.050664537,49.74453153164359,329.0,32.0,71.61581039546543,-47.11406875749203,-16.450000000000003,-1.6,0.5525372281968522,-2.4656408
436,417.26953,0.794921875,0.043114766,43.74140651529888,297.0,121.0,97.67826781523091,-13.98594105813382,-14.85,-6.050000000000001,0.5516098653626922,27.10282
437,1607.8177,0.416015625,0.06562332,44.62031273602042,343.0,249.0,75.15533149127407,-40.4849321159047,-17.14999999999999,-12.449999999999998,0.550665533893504,-13.501804
438,3051.9214,0.2890625,0.045434065,45.04453152703354,286.0,25.0,65.93504719751894,-49.4947328577096,-14.300000000000002,-1.25,0.5513171698228647,-4.694184
439,540.04156,0.751953125,0.033583257,40.136719029571395,284.0,55.0,97.13241874069861,-16.95572271289577,-14.200000000000006,-2.75,0.550817671509385,34.036736
440,2567.408,0.37109375,0.061281934,51.65078153513605,403.0,105.0,64.79070427768885,-43.588192995741885,-20.15,-5.250000000000001,0.5500241823133927,-14.552242
441,2223.7427,0.208984375,0.053807892,40.34843778319191,322.0,217.0,69.37670199133184,-55.08686480801136,-16.100000000000016,-10.85,0.550880589358262,-18.534893
442,1014.41675,0.5703125,0.03400803,46.10625030123629,213.0,167.0,89.20481147462964,-29.75624262300411,-10.65,-8.350000000000001,0.5512952019308853,16.92452
443,481.7137,0.85546875,0.043145806,43.402344011643436,410.0,157.0,99.56172295313623,-9.890095262609371,-20.49999999999999,-7.850000000000004,0.5494752616472407,13.062297
444,1659.985,0.580078125,0.035332877,37.18281276023481,219.0,142.0,83.94732782590035,-28.862722133720347,-10.950000000000001,-7.100000000000003,0.5476621889048277,17.53877
445,1243.5295,0.5234375,0.05573399,41.549219046428334,350.0,61.0,85.64907971256044,-32.72877229337363,-17.50000000000001,-3.05,0.5470867200384201,8.847918
446,2845.0808,0.208984375,0.066250205,44.567187744309194,372.0,230.0,63.65576770968228,-54.74813782121522,-18.6,-11.499999999999998,0.5475042198492545,-25.556725
447,2504.5493,0.41015625,0.0358614,51.721875267801806,305.0,172.0,69.59790623910068,-40.753610916174615,-15.250000000000004,-8.600000000000005,0.5483559546618779,-8.142394
448,3320.309,0.087890625,0.04979005,44.57734402146889,315.0,65.0,60.59378057809463,-63.4568512909709,-15.75,-3.25,0.549582901723456,-19.967844
449,326.96527,0.84375,0.044710845,39.328906504961196,310.0,260.0,101.5641300200905,-10.598868395824,-15.50000000000001,-13.0,0.5492743633357553,14.524116
450,1149.0146,0.697265625,0.05272174,41.813281518465374,310.0,186.0,90.83904508937184,-20.911824344092775,-15.5,-9.300000000000002,0.54763890935628,11.467804
451,1881.3606,0.208984375,0.03460895,40.239844029943924,253.0,199.0,76.83224181505524,-54.778694348613655,-12.650000000000002,-9.950000000000001,0.5471877528639412,-8.100178
452,2159.858,0.26953125,0.053264752,42.928906503424514,317.0,215.0,69.79477328194763,-50.594265040860144,-15.850000000000005,-10.750000000000004,0.5484403522472507,-17.922121
453,1007.6845,0.53515625,0.05158322,53.603125306777656,383.0,18.0,83.224777386191,-32.04898803719268,-19.15000000000002,-0.9,0.5487685800994634,9.202446
454,2684.767,0.28515625,0.0407251,37.40156276791822,261.0,126.0,71.0255004590245,-49.54721438870062,-13.050000000000002,-6.3000000000000025,0.5491007996528122,-6.063787
455,718.3292,0.720703125,0.02872075,39.7062502594199,235.0,176.0,96.83581204815349,-19.089672444522503,-11.750000000000005,-8.800000000000004,0.54875906708229,24.054647
456,1573.0377,0.53515625,0.030385444,45.439844014064875,179.0,140.0,84.98408792867231,-32.01329531611411,-8.949999999999992,-7.000000000000002,0.5474013998046857,19.093708
457,1507.0061,0.53515625,0.049633935,45.47187524614856,304.0,216.0,77.15461311442334,-31.8430550764302,-15.200000000000008,-10.8,0.5467502750139924,-3.5209084
458,1326.3727,0.572265625,0.04796467,45.943750287173316,286.0,29.0,83.5760594105561,-29.375530627619025,-14.3,-1.4500000000000002,0.5463230993462342,18.361193
459,1907.3313,0.333984375,0.047958277,47.06484407436801,322.0,54.0,73.5842347759178,-45.87612155543516,-16.1,-2.7,0.5460214297390008,-1.6574298
460,3867.1863,0.26171875,0.03270831,35.507812762632966,261.0,190.0,70.21886396691937,-51.07218992944058,-13.049999999999999,-9.500000000000002,0.5470091378409955,-10.283263
461,1449.1052,0.525390625,0.027713737,38.17343780526426,223.0,156.0,85.54791817380843,-32.712936725553405,-11.15,-7.800000000000003,0.5472159629945543,13.490756
462,2591.8977,0.3359375,0.045047928,48.55000027571805,247.0,203.0,69.4940795714716,-45.91704332826728,-12.350000000000003,-10.150000000000004,0.5475108414300414,-9.437921
463,2764.9097,0.166015625,0.055729393,50.091406517720316,257.0,165.0,67.57924775567476,-57.89773869677404,-12.850000000000003,-8.250000000000002,0.5485371091351022,-15.440338
464,1650.5741,0.470703125,0.027039498,43.62109403772047,149.0,81.0,85.0469065081053,-36.66388065358397,-7.449999999999991,-4.050000000000001,0.5494237736619376,26.181622
465,1209.8551,0.7578125,0.04240107,50.25625031394884,311.0,129.0,89.5265189788393,-16.726773673620407,-15.55,-6.450000000000002,0.5484339309901828,17.852917
466,717.73596,0.734375,0.047315232,42.48984401806956,245.0,213.0,93.92925193300539,-18.029330990964873,-12.250000000000009,-10.650000000000006,0.5463625416105748,19.010391
467,3158.7964,0.041015625,0.06064806,47.01484404288931,368.0,40.0,59.66054644434561,-66.395028217118,-18.400000000000013,-2.0,0.5465822024518098,-23.840162
468,5979.17,0.205078125,0.027933778,41.37734403664945,158.0,124.0,63.120037712148644,-55.177070954206236,-7.8999999999999915,-6.200000000000003,0.548713946077067,-8.742665
469,503.4932,0.796875,0.049803894,46.97421905834926,298.0,27.0,96.45212441459803,-13.811064966614827,-14.899999999999995,-1.35,0.5482600508100937,35.528854
470,692.34705,0.642578125,0.04122077,50.20546906342497,259.0,38.0,89.91258773650225,-24.48036401904294,-12.950000000000001,-1.9,0.5466087049472834,29.201351
471,2896.6768,0.173828125,0.049664244,45.706250285031274,361.0,50.0,64.0203564261,-57.11489984394982,-18.050000000000004,-2.5,0.5466240585045028,-15.305767
472,884.04443,0.783203125,0.041039582,43.28515653620707,273.0,93.0,94.88213705023205,-14.869713372124968,-13.65000000000001,-4.650000000000001,0.5464777134632536,28.96466
473,705.9524,0.75390625,0.0434085,47.317187787615694,307.0,93.0,92.7224283024761,-16.562252303905822,-15.350000000000005,-4.650000000000001,0.5444273633214518,24.203445
474,603.7344,0.873046875,0.060579855,53.930469038372394,368.0,78.0,96.07125771077413,-8.554125597735057,-18.400000000000013,-3.9000000000000004,0.542220901601986,25.358006
475,3014.5903,0.33203125,0.045675587,45.203906536858995,302.0,179.0,68.17596210097487,-45.608045297741185,-15.100000000000005,-8.950000000000001,0.541159039420032,-11.384473
476,947.7308,0.578125,0.050296895,49.672656559210736,311.0,41.0,84.38894474805782,-28.6090199683295,-15.549999999999997,-2.05,0.54109969809149,16.824453
477,6122.833,0.041015625,0.04883582,50.35312528046779,362.0,150.0,49.350756438706696,-65.82928008591753,-18.100000000000005,-7.500000000000003,0.5419333394621988,-33.912846
478,2154.4856,0.451171875,0.03166204,44.03515651106136,259.0,225.0,76.3084552311363,-37.55522483153218,-12.950000000000003,-11.249999999999998,0.5432520974217915,-2.8470857
479,1753.9357,0.482421875,0.041492898,44.853125288616866,271.0,139.0,78.07990964375671,-35.3417588660766,-13.549999999999999,-6.950000000000003,0.5430510712657801,4.585155
480,3084.0315,0.46484375,0.050239816,37.165625208290294,271.0,256.0,70.67750576236973,-36.53252653634069,-13.550000000000002,-12.800000000000004,0.5430665078276201,-7.9532857
481,6128.513,0.37109375,0.036472864,33.45156272186432,198.0,285.0,59.93086548980809,-43.055792874400815,-9.899999999999995,-14.25,0.5432343223149636,-14.444657
482,735.40216,0.6953125,0.036719836,48.39687525620684,268.0,293.0,94.25088484936687,-20.8430215775904,-13.400000000000004,-14.650000000000002,0.5426742095478797,7.307631
483,387.07742,0.826171875,0.035354376,39.47734404815128,253.0,175.0,101.61441007994559,-11.661668887701138,-12.650000000000002,-8.750000000000004,0.5406538087204579,30.428095
484,795.6034,0.625,0.035698462,39.20234401937341,226.0,157.0,91.32320205310205,-25.33845493593282,-11.3,-7.850000000000004,0.5387755548370035,21.360567
485,1469.5945,0.50390625,0.0357691,46.08046899893088,267.0,247.0,83.35215163688447,-33.57171605703437,-13.350000000000007,-12.349999999999998,0.5381676887639306,-0.7733215
486,3526.4934,0.35546875,0.056125693,37.625000251922756,328.0,195.0,66.59594021689901,-43.72483287929569,-16.400000000000016,-9.750000000000004,0.5381375710815993,-13.660016
487,1476.2622,0.482421875,0.04210404,41.28125028486829,297.0,259.0,80.505517664608,-35.089558906239176,-14.850000000000001,-12.95,0.5385045844324063,-5.245331
488,1138.5591,0.6796875,0.043705117,48.72031278943177,252.0,114.0,89.5250645734373,-21.646730432337858,-12.600000000000003,-5.7,0.5379451817761981,23.10249
489,2874.1423,0.369140625,0.0354925,35.010156483913306,263.0,278.0,70.45392705709935,-42.73802112738529,-13.15000000000001,-13.9,0.537262208472381,-13.312323
