Episode,Metrics/Avg_EndToEnd_Delay_ms,Metrics/SLA_Success_Rate,Metrics/Load_Variance,Metrics/Total_Cost,Metrics/AI_Instance_Thrashing,Metrics/Truncated_Actions,Rewards/R_base,Rewards/Penalty_SLA,Rewards/Penalty_Smoothness,Rewards/Penalty_Intent,CMDP/Dynamic_Lambda_SLA,Total_Reward,Loss/Actor,Loss/Critic,Loss/Entropy,Loss/Approx_KL
1222,1833.8201,0.267578125,0.013585852,28.00859400635818,33.0,110.0,84.46384202492673,-34.75027255731895,-1.6500000000000008,-5.500000000000002,0.37481256381008404,33.005753,-0.04569862800417468,6.357471171021461,-55.40790810585022,0.022246625
1223,683.7309,0.80859375,0.01280352,28.871875281445682,25.0,52.0,105.5956595585454,-9.057640904167167,-1.2500000000000004,-2.6,0.37519401853455836,84.873116,-0.04569862800417468,6.357471171021461,-55.40790810585022,0.022246625
1224,1595.1306,0.734375,0.016863968,26.48515648947796,28.0,209.0,90.97296231700001,-12.381168021054224,-1.4000000000000006,-10.45,0.3739193182330655,48.143326,-0.04569862800417468,6.357471171021461,-55.40790810585022,0.022246625
1225,4630.012,0.13671875,0.0172343,27.07968775718473,32.0,129.0,65.78476630222394,-41.01111813129591,-1.6000000000000008,-6.450000000000002,0.37510288142485354,12.02448,-0.048183070565573874,4.473922683298587,-54.94822435379028,0.02258735
1226,351.30753,0.861328125,0.011467627,27.311719006684143,36.0,161.0,109.20499606890777,-6.538344511619235,-1.8000000000000007,-8.050000000000004,0.3759997074382815,69.99873,-0.048183070565573874,4.473922683298587,-54.94822435379028,0.02258735
1227,1034.468,0.74609375,0.014455309,27.434375265380368,20.0,103.0,99.65678340766858,-11.952241532336458,-1.0000000000000002,-5.150000000000001,0.374634265951656,70.245476,-0.048183070565573874,4.473922683298587,-54.94822435379028,0.02258735
1228,3655.9707,0.2421875,0.013672346,29.42109402961796,26.0,53.0,67.62783713934043,-35.948748516668864,-1.3000000000000005,-2.65,0.37545079535739573,25.27003,-0.048183070565573874,4.473922683298587,-54.94822435379028,0.02258735
1229,3381.791,0.28125,0.0084543545,27.73750027292408,15.0,162.0,72.80130747477294,-34.28524556937233,-0.7500000000000001,-8.100000000000001,0.3775750171181926,22.887794,-0.048183070565573874,4.473922683298587,-54.94822435379028,0.02258735
1230,5369.733,0.05078125,0.014713274,28.746094024099875,18.0,101.0,60.77679843783128,-45.75099788118147,-0.9000000000000002,-5.0500000000000025,0.3804729512694972,6.483144,-0.048183070565573874,4.473922683298587,-54.94822435379028,0.02258735
1231,2493.2505,0.35546875,0.017462248,27.35468776070047,42.0,149.0,80.96616183014181,-31.16372321994851,-2.100000000000001,-7.450000000000004,0.383179034111791,29.117958,-0.048183070565573874,4.473922683298587,-54.94822435379028,0.02258735
1232,1671.1975,0.607421875,0.015578632,29.236719028733205,45.0,37.0,91.80420532411058,-18.971872851709463,-2.25,-1.85,0.38396090569165287,61.5521,-0.048183070565573874,4.473922683298587,-54.94822435379028,0.02258735
1233,271.36075,0.939453125,0.0139115285,27.243750257068314,26.0,143.0,110.6406281799867,-2.896375090304722,-1.3000000000000005,-7.150000000000002,0.3828119718658696,78.57764,-0.03661609719274565,7.691973534226418,-54.84652647972107,0.020184552
1234,271.83557,0.833984375,0.010261833,27.359375264961272,16.0,158.0,109.58332928725514,-7.868598790281646,-0.8000000000000002,-7.900000000000001,0.3810820088474755,74.64598,-0.03661609719274565,7.691973534226418,-54.84652647972107,0.020184552
1235,3708.7798,0.140625,0.015674576,26.66015648544999,22.0,136.0,71.53451148005811,-41.55524194995611,-1.1000000000000003,-6.800000000000004,0.3819059135064485,15.787219,-0.03661609719274565,7.691973534226418,-54.84652647972107,0.020184552
1236,196.74762,0.927734375,0.014676917,28.33515651227208,32.0,72.0,110.70656012406894,-3.462783244677647,-1.6000000000000008,-3.6000000000000014,0.38229492801736764,89.32559,-0.03661609719274565,7.691973534226418,-54.84652647972107,0.020184552
1237,2377.1052,0.626953125,0.014052018,28.800781516649295,30.0,152.0,86.01478342609667,-17.87975544948676,-1.5000000000000007,-7.6000000000000005,0.3812209576523792,44.64495,-0.03661609719274565,7.691973534226418,-54.84652647972107,0.020184552
1238,1930.4761,0.50390625,0.010854183,28.35234401113121,40.0,93.0,88.1243563922051,-23.837157581191644,-2.000000000000001,-4.65,0.3814567371626255,48.314415,-0.03661609719274565,7.691973534226418,-54.84652647972107,0.020184552
1239,734.1901,0.869140625,0.016795887,28.530469015531708,34.0,161.0,104.2526335178922,-6.208150069452274,-1.7000000000000008,-8.050000000000002,0.38105661262801477,68.127174,-0.03661609719274565,7.691973534226418,-54.84652647972107,0.020184552
1240,762.92004,0.5625,0.011933687,27.60703151411144,25.0,159.0,98.57209486762486,-20.95674440513425,-1.2500000000000004,-7.950000000000002,0.38049792748864203,54.12881,-0.03661609719274565,7.691973534226418,-54.84652647972107,0.020184552
1241,1098.2073,0.66796875,0.018827587,26.877344004518818,30.0,158.0,98.0185209837223,-15.93162927081379,-1.5000000000000007,-7.900000000000001,0.38021576683971436,58.052242,-0.049733458226546644,4.9428123325109485,-54.68014464378357,0.031440813
1242,965.1105,0.58984375,0.012601083,28.75234402989736,24.0,84.0,96.65772811013889,-19.654035601578027,-1.2000000000000004,-4.200000000000001,0.38030598618511696,62.49741,-0.049733458226546644,4.9428123325109485,-54.68014464378357,0.031440813
1243,140.88629,0.951171875,0.014285223,28.347656523867045,29.0,78.0,112.23810922072909,-2.310140045855703,-1.4500000000000004,-3.9000000000000004,0.37916410533147554,91.41066,-0.049733458226546644,4.9428123325109485,-54.68014464378357,0.031440813
1244,1973.751,0.48828125,0.011789877,29.339844028872903,39.0,45.0,87.7613507806413,-24.41859354717487,-1.950000000000001,-2.25,0.3784874192929231,53.841423,-0.049733458226546644,4.9428123325109485,-54.68014464378357,0.031440813
1245,1060.7853,0.572265625,0.01348649,28.946875274763443,33.0,141.0,94.89040199854753,-20.4636073319911,-1.6500000000000008,-7.050000000000003,0.3790313686920386,51.32405,-0.049733458226546644,4.9428123325109485,-54.68014464378357,0.031440813
1246,1081.0531,0.6484375,0.015314053,28.230469012341928,43.0,93.0,95.17169722214716,-16.739032867097766,-2.1500000000000004,-4.65,0.379032937590005,60.35307,-0.049733458226546644,4.9428123325109485,-54.68014464378357,0.031440813
1247,4115.678,0.212890625,0.017649554,27.021093997347634,32.0,205.0,66.57164741191114,-37.826597511336516,-1.600000000000001,-10.249999999999998,0.38005007124140355,8.826609,-0.049733458226546644,4.9428123325109485,-54.68014464378357,0.031440813
1248,1026.715,0.74609375,0.014027605,26.637500253506005,13.0,150.0,100.10475600767288,-12.157193262269095,-0.65,-7.500000000000002,0.38085814234866544,63.620132,-0.049733458226546644,4.9428123325109485,-54.68014464378357,0.031440813
1249,980.79156,0.74609375,0.015262538,28.314844014297705,21.0,106.0,102.5098669415625,-12.1531005330167,-1.0500000000000005,-5.300000000000001,0.3803146566027883,72.40801,-0.045154893398284913,5.800341209769249,-54.60379686355591,0.026452567
1250,1162.2598,0.58984375,0.017528936,27.348437766195275,26.0,203.0,94.75888801994978,-19.613719501151692,-1.3000000000000005,-10.150000000000002,0.37950911939425197,44.859516,-0.045154893398284913,5.800341209769249,-54.60379686355591,0.026452567
1251,3650.7874,0.154296875,0.015906265,27.136719008616637,42.0,136.0,68.04703934512123,-40.780274236544095,-2.1000000000000005,-6.800000000000004,0.38115611340013067,13.155319,-0.045154893398284913,5.800341209769249,-54.60379686355591,0.026452567
1252,1748.9163,0.453125,0.018691648,27.721094013482798,40.0,72.0,86.23033113249316,-26.4120469577572,-2.0000000000000004,-3.6000000000000005,0.38319526632273365,46.978333,-0.045154893398284913,5.800341209769249,-54.60379686355591,0.026452567
1253,614.40955,0.82421875,0.012705357,28.255469028663356,28.0,79.0,106.13791123412666,-8.456238892803567,-1.4000000000000004,-3.95,0.38300009986437394,81.50561,-0.045154893398284913,5.800341209769249,-54.60379686355591,0.026452567
1254,1769.3403,0.498046875,0.015028771,27.52265651227208,26.0,164.0,90.4462661686901,-24.254043537678744,-1.3000000000000007,-8.200000000000001,0.38262542238576636,44.135136,-0.045154893398284913,5.800341209769249,-54.60379686355591,0.026452567
1255,450.10065,0.814453125,0.011482105,28.50234401441412,39.0,41.0,107.3635763309579,-8.94122228992965,-1.950000000000001,-2.0500000000000003,0.3822399565940648,84.89196,-0.045154893398284913,5.800341209769249,-54.60379686355591,0.026452567
1256,1194.5385,0.69140625,0.015861921,26.777344003261533,22.0,148.0,95.62480968854943,-14.824094272469885,-1.1000000000000003,-7.400000000000003,0.38143071848252735,57.31128,-0.045154893398284913,5.800341209769249,-54.60379686355591,0.026452567
1257,1091.6987,0.765625,0.012579665,26.82890650240006,22.0,101.0,97.41275792456152,-11.159700821215441,-1.1000000000000003,-5.050000000000001,0.3805810549578433,68.950066,-0.05163898605387658,5.694288918375969,-54.59115958213806,0.025212131
1258,1637.877,0.625,0.013219528,28.11875026114285,32.0,126.0,90.38713197181671,-17.933979045459353,-1.600000000000001,-6.300000000000002,0.38018431440067685,52.208042,-0.05163898605387658,5.694288918375969,-54.59115958213806,0.025212131
1259,507.857,0.7421875,0.013674072,29.144531531550456,28.0,44.0,104.06583264569781,-12.32827974478146,-1.4000000000000006,-2.2000000000000006,0.37962030230790916,80.57474,-0.05163898605387658,5.694288918375969,-54.59115958213806,0.025212131
1260,1297.9117,0.642578125,0.013677404,27.339844017697033,20.0,52.0,97.19901769083884,-17.062058808263515,-1.0000000000000002,-2.6,0.37913558080810716,70.86876,-0.05163898605387658,5.694288918375969,-54.59115958213806,0.025212131
1261,1437.8002,0.50390625,0.013008567,27.904687759350054,31.0,118.0,88.29439289487664,-23.666473127520174,-1.5500000000000007,-5.9,0.37935225645762016,47.665443,-0.05163898605387658,5.694288918375969,-54.59115958213806,0.025212131
1262,940.9079,0.63671875,0.012070514,27.692969012714457,22.0,166.0,97.61809665020296,-17.339998223359906,-1.1000000000000005,-8.3,0.37958332504481457,56.22042,-0.05163898605387658,5.694288918375969,-54.59115958213806,0.025212131
1263,510.75793,0.763671875,0.01191017,28.874219024030026,28.0,67.0,105.54700228786247,-11.283261685994482,-1.4000000000000006,-3.35,0.3788165535349126,78.92481,-0.05163898605387658,5.694288918375969,-54.59115958213806,0.025212131
1264,624.0231,0.765625,0.011518525,29.687500273925252,24.0,84.0,101.96998418772513,-11.046274536681008,-1.2000000000000006,-4.200000000000001,0.378073934805227,74.11751,-0.05163898605387658,5.694288918375969,-54.59115958213806,0.025212131
1265,422.5653,0.892578125,0.014905154,28.161719025636557,34.0,35.0,108.61976485856064,-5.099158060444738,-1.7000000000000008,-1.75,0.37671566590911204,92.074974,-0.050811552989762275,3.959593836963177,-54.94846830368042,0.03335839
1266,1120.6367,0.58203125,0.017279735,29.467969030083623,28.0,80.0,95.07686014652866,-19.800624501812088,-1.4000000000000006,-4.000000000000001,0.3757109723100723,60.738937,-0.050811552989762275,3.959593836963177,-54.94846830368042,0.03335839
1267,717.17236,0.794921875,0.011101304,30.546875277766958,41.0,25.0,103.77833424376284,-9.658689173810448,-2.0500000000000007,-1.25,0.3752578002103101,83.56028,-0.050811552989762275,3.959593836963177,-54.94846830368042,0.03335839
1268,326.4344,0.875,0.013649344,27.48828151525231,20.0,70.0,108.68940264964502,-5.83537570814149,-1.0000000000000002,-3.5000000000000004,0.3739395625825414,87.856224,-0.050811552989762275,3.959593836963177,-54.94846830368042,0.03335839
1269,636.0067,0.7421875,0.009876289,27.41640651837224,18.0,38.0,103.49037852253657,-12.09005736142102,-0.9000000000000004,-1.9000000000000001,0.3727504281668833,83.199234,-0.050811552989762275,3.959593836963177,-54.94846830368042,0.03335839
1270,195.33853,0.9375,0.009164358,29.454687792691402,24.0,7.0,111.60105002302609,-2.9237232321247384,-1.2000000000000004,-0.35000000000000003,0.37135230462022206,103.34015,-0.050811552989762275,3.959593836963177,-54.94846830368042,0.03335839
1271,2848.8098,0.419921875,0.015825488,28.164062772295438,20.0,51.0,83.02679380588724,-27.205581963688864,-1.0000000000000004,-2.5500000000000003,0.3711411614248814,47.763947,-0.050811552989762275,3.959593836963177,-54.94846830368042,0.03335839
1272,869.6271,0.734375,0.0144124245,28.177344022493344,20.0,88.0,101.47152438830514,-12.428966276788248,-1.0000000000000002,-4.400000000000001,0.37119314890987526,72.434875,-0.050811552989762275,3.959593836963177,-54.94846830368042,0.03335839
1273,2384.0398,0.38671875,0.017366257,26.872656510269735,12.0,64.0,80.2640704766829,-28.747941941532712,-0.6,-3.2,0.3715199802822488,43.805637,-0.04433924879413098,4.713858565688133,-55.152738857269284,0.02873335
1274,318.08084,0.9296875,0.013379095,28.482031525752973,30.0,89.0,110.89877824367443,-3.268144808555504,-1.5000000000000007,-4.450000000000001,0.37133691914290873,88.41383,-0.04433924879413098,4.713858565688133,-55.152738857269284,0.02873335
1275,3596.6167,0.22265625,0.012661777,29.191406538302545,19.0,138.0,68.37138614729967,-36.491477947130186,-0.9500000000000003,-6.900000000000002,0.37144716956501356,19.28063,-0.04433924879413098,4.713858565688133,-55.152738857269284,0.02873335
1276,1254.1602,0.71484375,0.009644321,26.67812524503097,23.0,208.0,97.20662328828656,-13.350230378453636,-1.1500000000000004,-10.400000000000002,0.37240356725498314,50.098274,-0.04433924879413098,4.713858565688133,-55.152738857269284,0.02873335
1277,1190.5027,0.677734375,0.020582497,26.751562742865644,26.0,116.0,92.27890821320366,-15.042120841568554,-1.3000000000000005,-5.800000000000003,0.3721131910576238,58.12751,-0.04433924879413098,4.713858565688133,-55.152738857269284,0.02873335
1278,491.0413,0.814453125,0.014324569,27.039062759722583,36.0,143.0,106.37367679413715,-8.692712416223696,-1.8000000000000007,-7.150000000000002,0.3713029280443216,69.96162,-0.04433924879413098,4.713858565688133,-55.152738857269284,0.02873335
1279,2506.0354,0.501953125,0.015885253,28.125781525915954,18.0,54.0,79.88560511318076,-23.26501446685065,-0.9000000000000002,-2.7000000000000006,0.37093904808118283,47.921696,-0.04433924879413098,4.713858565688133,-55.152738857269284,0.02873335
1280,1235.9847,0.58984375,0.021263063,28.499219023331534,48.0,54.0,92.94498307716022,-19.20857919435247,-2.4,-2.6999999999999997,0.3713124858414267,60.970036,-0.04433924879413098,4.713858565688133,-55.152738857269284,0.02873335
1281,463.92963,0.88671875,0.014528204,28.166406509873923,23.0,72.0,106.5382576101709,-5.2501859761519585,-1.1500000000000004,-3.5999999999999996,0.37064478894252295,85.57657,-0.04043323578080162,4.559220293164254,-54.66757879257202,0.025390264
1282,600.13574,0.8359375,0.016333375,27.166406508011278,16.0,111.0,105.1950046962618,-7.612065375209216,-0.8000000000000002,-5.550000000000002,0.3693262333025149,77.32081,-0.04043323578080162,4.559220293164254,-54.66757879257202,0.025390264
1283,3442.7483,0.203125,0.013898866,29.139844045683276,20.0,77.0,73.16902626240977,-37.30934850996831,-1.0000000000000002,-3.850000000000001,0.36973503673630614,27.108711,-0.04043323578080162,4.559220293164254,-54.66757879257202,0.025390264
1284,1068.1298,0.68359375,0.013796803,27.143750251736492,25.0,129.0,98.97943745592438,-14.749565420831532,-1.2500000000000007,-6.450000000000003,0.37085824290467806,62.512146,-0.04043323578080162,4.559220293164254,-54.66757879257202,0.025390264
1285,1325.3186,0.609375,0.0166494,28.543750274460763,20.0,120.0,92.74701615791793,-18.21556976687929,-1.0000000000000002,-6.0,0.3708361409685721,55.63244,-0.04043323578080162,4.559220293164254,-54.66757879257202,0.025390264
1286,823.4704,0.697265625,0.015703153,28.824219021887984,31.0,72.0,98.90349408604253,-14.113631226516006,-1.5500000000000007,-3.6000000000000014,0.37042959763118505,69.81579,-0.04043323578080162,4.559220293164254,-54.66757879257202,0.025390264
1287,175.77089,0.94921875,0.015903262,28.286719018302392,24.0,116.0,111.60195811965568,-2.346287174432088,-1.2000000000000004,-5.800000000000002,0.369256283447527,85.51559,-0.04043323578080162,4.559220293164254,-54.66757879257202,0.025390264
1288,1097.1107,0.615234375,0.012752739,28.88671903143404,29.0,33.0,98.37547397782487,-17.829696432993195,-1.4500000000000008,-1.6500000000000004,0.36799112257497096,71.92114,-0.04043323578080162,4.559220293164254,-54.66757879257202,0.025390264
1289,521.96234,0.81640625,0.015456082,27.586719013459515,32.0,127.0,105.87469588433648,-8.469366436073445,-1.6000000000000008,-6.350000000000003,0.36754348458301633,72.20751,-0.05090558630181476,5.10585403740406,-54.76457109451294,0.026140137
1290,3136.2278,0.2265625,0.01237356,27.751562761724927,16.0,148.0,73.23314368095743,-35.99840414129495,-0.8000000000000002,-7.400000000000002,0.3682972561059178,22.566679,-0.05090558630181476,5.10585403740406,-54.76457109451294,0.026140137
1291,761.4481,0.7421875,0.017879037,28.82343776593916,41.0,118.0,101.20978045003469,-11.957913281153921,-2.0500000000000007,-5.900000000000001,0.3692839956193308,65.53242,-0.05090558630181476,5.10585403740406,-54.76457109451294,0.026140137
1292,2050.1,0.603515625,0.013486728,27.473437759676017,26.0,122.0,86.03208250617159,-18.4297002861875,-1.3000000000000005,-6.100000000000003,0.36904450823738355,49.305927,-0.05090558630181476,5.10585403740406,-54.76457109451294,0.026140137
1293,1221.3304,0.5234375,0.0130054075,29.37734402093338,44.0,126.0,93.82096775726346,-22.183230415572087,-2.2,-6.300000000000002,0.36895069960455323,50.035835,-0.05090558630181476,5.10585403740406,-54.76457109451294,0.026140137
1294,5679.497,0.09375,0.012040314,28.648437777650543,26.0,38.0,60.57505500070601,-42.56918904403266,-1.3000000000000003,-1.9000000000000004,0.37106195334135444,13.571564,-0.05090558630181476,5.10585403740406,-54.76457109451294,0.026140137
1295,2260.38,0.35546875,0.016377363,28.689844018488657,34.0,62.0,80.62715220545913,-30.42100129983352,-1.7000000000000008,-3.1,0.37334475923310356,39.46072,-0.05090558630181476,5.10585403740406,-54.76457109451294,0.026140137
1296,1177.9706,0.5546875,0.013057748,28.58750027883798,32.0,30.0,93.71383469089709,-21.06003489713957,-1.6000000000000008,-1.5,0.3747446169610224,64.78203,-0.05090558630181476,5.10585403740406,-54.76457109451294,0.026140137
1297,1148.0825,0.587890625,0.017167678,27.425781516416464,18.0,85.0,95.29146707525143,-19.494766326192035,-0.9000000000000001,-4.250000000000001,0.3752782377472525,62.276245,-0.03790352344512939,5.940160337090492,-54.73450608253479,0.024155695
1298,2182.0227,0.619140625,0.020704662,26.739844006311614,26.0,78.0,81.07516601769154,-17.889924113243513,-1.3000000000000007,-3.9000000000000004,0.3750472185799152,51.178802,-0.03790352344512939,5.940160337090492,-54.73450608253479,0.024155695
1299,5902.5923,0.30859375,0.013797711,27.74062525993213,46.0,137.0,64.40702615948149,-32.829258181068035,-2.3000000000000003,-6.850000000000003,0.3759891139244902,17.068514,-0.03790352344512939,5.940160337090492,-54.73450608253479,0.024155695
1300,4593.8013,0.0625,0.017285835,29.622656539606396,36.0,46.0,63.37359593693022,-44.96629039062155,-1.800000000000001,-2.3000000000000003,0.37864995512856475,12.780705,-0.03790352344512939,5.940160337090492,-54.73450608253479,0.024155695
1301,2062.588,0.654296875,0.01762856,28.36171902384376,26.0,100.0,88.81303775059551,-16.564238746731974,-1.3000000000000005,-5.000000000000001,0.3802551655263489,56.262794,-0.03790352344512939,5.940160337090492,-54.73450608253479,0.024155695
1302,2568.325,0.251953125,0.0137295425,27.96562527306378,12.0,67.0,79.73713104091469,-36.082700515915896,-0.6,-3.35,0.38131726283767226,35.833332,-0.03790352344512939,5.940160337090492,-54.73450608253479,0.024155695
1303,2194.6309,0.50390625,0.013402585,26.918750256416388,26.0,28.0,82.70325013025273,-23.929183750578574,-1.3000000000000005,-1.4,0.3829717679479727,51.895073,-0.03790352344512939,5.940160337090492,-54.73450608253479,0.024155695
1304,2272.7385,0.5234375,0.01236661,26.861719003354665,23.0,97.0,82.5840840398481,-22.990203547467836,-1.1500000000000004,-4.8500000000000005,0.3834395447962694,46.101345,-0.03790352344512939,5.940160337090492,-54.73450608253479,0.024155695
1305,971.9397,0.666015625,0.013939179,26.567969007825013,10.0,88.0,98.21892050781346,-16.07706172592333,-0.5,-4.4,0.3834967558742373,67.79391,-0.0406586519558914,5.8223954975605015,-54.91002178192139,0.023846269
1306,1909.0804,0.59375,0.0102930525,28.87265653378563,26.0,60.0,86.86787719848753,-19.579997426800922,-1.3000000000000005,-3.0,0.38339318587969423,57.193172,-0.0406586519558914,5.8223954975605015,-54.91002178192139,0.023846269
1307,2477.3892,0.287109375,0.0119182365,27.817969005496707,32.0,177.0,81.64715766467637,-34.651627771840445,-1.6000000000000008,-8.850000000000003,0.38448522241947974,25.37255,-0.0406586519558914,5.8223954975605015,-54.91002178192139,0.023846269
1308,514.58185,0.775390625,0.016822563,30.145312779583037,21.0,22.0,102.73670116404554,-10.8781917829592,-1.0500000000000005,-1.1,0.3847112515030341,84.45051,-0.0406586519558914,5.8223954975605015,-54.91002178192139,0.023846269
1309,870.4078,0.75390625,0.013996562,29.532031526381616,50.0,41.0,100.64786190416542,-11.87624838849035,-2.5,-2.05,0.38389283917179823,74.44084,-0.0406586519558914,5.8223954975605015,-54.91002178192139,0.023846269
1310,323.7979,0.86328125,0.013568111,28.747656529129017,24.0,50.0,108.00945126068285,-6.540312367568149,-1.2000000000000004,-2.5,0.38247544502132236,88.61213,-0.0406586519558914,5.8223954975605015,-54.91002178192139,0.023846269
1311,2297.772,0.51953125,0.014588879,27.552344007010106,29.0,169.0,85.40730291195935,-23.09072573459969,-1.4500000000000008,-8.450000000000003,0.38205964504959666,39.639927,-0.0406586519558914,5.8223954975605015,-54.91002178192139,0.023846269
1312,1795.3362,0.693359375,0.013068681,28.307031524775084,35.0,45.0,90.20665941510839,-14.685260054475721,-1.7500000000000007,-2.25,0.3819332862944098,65.85291,-0.0406586519558914,5.8223954975605015,-54.91002178192139,0.023846269
1313,1094.6697,0.478515625,0.011768606,28.11953152465867,16.0,86.0,95.44571325367127,-25.124879396181285,-0.8000000000000003,-4.300000000000001,0.3822034665750375,58.19859,-0.05230911981780082,4.518309971690178,-55.196353340148924,0.025631377
1314,2030.4264,0.3125,0.011730564,27.39296900521731,29.0,98.0,81.03665547245214,-33.29518992265862,-1.4500000000000006,-4.9,0.38343624157093265,34.475677,-0.05230911981780082,4.518309971690178,-55.196353340148924,0.025631377
1315,2687.8423,0.314453125,0.016256042,28.51015652465867,24.0,72.0,75.98604343919817,-33.40872758760545,-1.2000000000000004,-3.600000000000001,0.38548447443649664,33.210896,-0.05230911981780082,4.518309971690178,-55.196353340148924,0.025631377
1316,899.1674,0.689453125,0.012856701,29.50546903925715,23.0,102.0,97.57293593064163,-15.041152124226151,-1.1500000000000004,-5.100000000000001,0.38596541793945993,66.2171,-0.05230911981780082,4.518309971690178,-55.196353340148924,0.025631377
1317,2160.2012,0.619140625,0.014634221,26.63046900712652,22.0,18.0,89.7655757605998,-18.500326337949645,-1.1000000000000003,-0.9,0.3856561522165277,66.71765,-0.05230911981780082,4.518309971690178,-55.196353340148924,0.025631377
1318,5084.1045,0.15234375,0.01647037,28.456250273389742,33.0,63.0,60.716985412750326,-41.50780241633566,-1.650000000000001,-3.1500000000000004,0.38711486252764105,12.436336,-0.05230911981780082,4.518309971690178,-55.196353340148924,0.025631377
1319,1115.3564,0.701171875,0.01150926,27.948437764891423,26.0,65.0,98.27538413267817,-14.64277127184996,-1.3000000000000007,-3.2500000000000004,0.38857022479869524,69.63303,-0.05230911981780082,4.518309971690178,-55.196353340148924,0.025631377
1320,1842.2058,0.537109375,0.018739799,28.758594024868216,26.0,89.0,90.06663257489039,-22.692393543218436,-1.3000000000000005,-4.450000000000001,0.38794229374301525,52.51542,-0.05230911981780082,4.518309971690178,-55.196353340148924,0.025631377
1321,3247.1406,0.08203125,0.016186975,27.20859400689369,24.0,160.0,71.31489298583914,-45.343558415033016,-1.2000000000000004,-8.000000000000004,0.38995205305916314,11.9991665,-0.04895755383186042,3.9157364085316657,-54.92524242401123,0.025853267
1322,1019.11395,0.693359375,0.016652964,28.523437776369974,32.0,69.0,98.94827792051424,-15.110993734798374,-1.6000000000000008,-3.45,0.39157797362297037,69.660545,-0.04895755383186042,3.9157364085316657,-54.92524242401123,0.025853267
1323,766.84375,0.74609375,0.014857645,26.67812525248155,15.0,147.0,99.30766084989772,-12.408799726373129,-0.7500000000000001,-7.350000000000003,0.3903184016498155,63.544765,-0.04895755383186042,3.9157364085316657,-54.92524242401123,0.025853267
1324,995.8139,0.544921875,0.020714657,27.048437753226608,26.0,170.0,96.8727603146491,-22.39794877163498,-1.3000000000000007,-8.500000000000002,0.3902760813309831,50.27459,-0.04895755383186042,3.9157364085316657,-54.92524242401123,0.025853267
1325,3480.4453,0.373046875,0.017766677,26.22109398752218,30.0,139.0,73.45540597246213,-30.927042074371062,-1.5000000000000007,-6.950000000000003,0.3910570096185575,25.07413,-0.04895755383186042,3.9157364085316657,-54.92524242401123,0.025853267
1326,891.10236,0.783203125,0.014755397,27.60859401844209,16.0,120.0,101.88437067732646,-10.663292473869522,-0.8000000000000002,-6.000000000000003,0.3914328244873249,69.910515,-0.04895755383186042,3.9157364085316657,-54.92524242401123,0.025853267
1327,1537.2969,0.578125,0.019887552,26.51484400004847,22.0,117.0,91.03020704175684,-20.766927848229138,-1.1000000000000005,-5.850000000000002,0.3909479947944947,51.975967,-0.04895755383186042,3.9157364085316657,-54.92524242401123,0.025853267
1328,2543.5515,0.419921875,0.0134138195,28.23984401981579,26.0,96.0,80.08628120128252,-28.646709854942692,-1.3000000000000003,-4.8,0.3914088690079548,37.92082,-0.04895755383186042,3.9157364085316657,-54.92524242401123,0.025853267
1329,299.03497,0.88671875,0.018017389,29.17031277215574,42.0,49.0,109.17229453542554,-5.587405048568187,-2.1000000000000005,-2.4500000000000006,0.39115707442514736,89.47661,-0.04753854291047901,3.9523366302251817,-54.461360168457034,0.02703391
1330,2431.9246,0.4921875,0.016731782,27.253125255694613,32.0,163.0,78.21494411311241,-24.946461195549933,-1.6000000000000008,-8.150000000000002,0.39061595875125893,32.30832,-0.04753854291047901,3.9523366302251817,-54.461360168457034,0.02703391
1331,264.00702,0.90625,0.014407422,27.835156507615466,23.0,83.0,110.53018692627073,-4.577777256858917,-1.1500000000000004,-4.1499999999999995,0.3899004836942783,88.01256,-0.04753854291047901,3.9523366302251817,-54.461360168457034,0.02703391
1332,493.19962,0.74609375,0.015326916,29.885156529664528,30.0,24.0,104.09190392979835,-12.40756736030604,-1.5000000000000007,-1.2000000000000002,0.3886514360984011,83.30815,-0.04753854291047901,3.9523366302251817,-54.461360168457034,0.02703391
1333,2504.8997,0.466796875,0.013242399,28.594531510549132,38.0,102.0,80.78356991689807,-26.119980543525152,-1.900000000000001,-5.1000000000000005,0.38841673072176297,40.170048,-0.04753854291047901,3.9523366302251817,-54.461360168457034,0.02703391
1334,742.87177,0.83203125,0.007588676,27.67812526738271,24.0,71.0,102.8335885795326,-8.137910669186104,-1.2000000000000004,-3.5500000000000003,0.38811537271573404,79.17012,-0.04753854291047901,3.9523366302251817,-54.461360168457034,0.02703391
1335,1144.7717,0.783203125,0.015978536,28.848437786335126,28.0,44.0,97.49200701596084,-10.494251820814924,-1.4000000000000006,-2.2,0.3868371633591704,76.804794,-0.04753854291047901,3.9523366302251817,-54.461360168457034,0.02703391
1336,5862.8096,0.056640625,0.014804369,28.202344020304736,20.0,65.0,59.86943669692352,-46.35070721822841,-1.0000000000000004,-3.25,0.3879165787576266,7.958725,-0.04753854291047901,3.9523366302251817,-54.461360168457034,0.02703391
1337,539.25507,0.78515625,0.015486098,30.439062777440995,36.0,88.0,104.68166401782317,-10.520818228287604,-1.800000000000001,-4.3999999999999995,0.3892834341780599,76.485405,-0.0422820357256569,5.538516983389854,-54.65563974380493,0.022914968
